Time rel [s],Day rel [d],Time rel [hh:mm:ss],Date abs [yyyy-mm-dd],Time abs [hh:mm:ss],ActivityClass [],Altitude [m],BodyPosition [],EdaArousalMean [],EdaSclMean [uS],EdaScrAmplitudesMean [uS],EdaScrCount [],EdaScrEnergiesMean [uSs],EdaScrHalfRecoveryTimesMean [s],EdaScrRiseTimesMean [s],InclinationDown [deg],InclinationForward [deg],InclinationRight [deg],MovementAcceleration [g],NonWearTime [],StepCount [steps],TempMean [],VerticalSpeed [m/s],temp [Grad Celsius],Markers,Segment id,
118,0,00:01:58,2023-07-11,16:52:35,1,97.20653492,2,0.24704089,8.681518148,0,0,0,0,0,72.13220448,68.19425403,28.80245581,0.007006142,0,0,28.7,0.001376611,28.7,,5,
119,0,00:01:59,2023-07-11,16:52:36,1,97.19921447,2,0.192395638,8.707019096,0,0,0,0,0,72.13220448,68.19425403,28.80245581,0.00577125,0,0,28.7,0.002404971,28.7,,5,
120,0,00:02:00,2023-07-11,16:52:37,1,97.19820134,2,0.149837874,8.66778058,0,0,0,0,0,71.67161826,67.99286204,29.28712811,0.019266257,0,0,28.7,0.003855058,28.7,,6,
121,0,00:02:01,2023-07-11,16:52:38,1,97.20525591,2,0.133615764,8.586935346,0.23562725,1,0.220900547,0,1.875,71.67161826,67.99286204,29.28712811,0.009057879,0,0,28.7,0.005058809,28.7,,6,
122,0,00:02:02,2023-07-11,16:52:39,1,97.21706471,2,0.220950404,8.498093266,0,0,0,0,0,71.67161826,67.99286204,29.28712811,0.018427454,0,0,28.7,0.005509265,28.7,,6,
123,0,00:02:03,2023-07-11,16:52:40,1,97.22962618,2,0.174692011,8.448071026,0,0,0,0,0,71.67161826,67.99286204,29.28712811,0.014108831,0,0,28.7,0.004767484,28.7,,6,
124,0,00:02:04,2023-07-11,16:52:41,1,97.24253289,2,0.136050275,8.453245808,0,0,0,0,0,71.04452916,67.99177463,29.73108725,0.028165973,0,0,28.7,0.002814938,28.7,,6,
125,0,00:02:05,2023-07-11,16:52:42,1,97.25434218,2,0.105956061,8.482402555,0,0,0,0,0,71.04452916,67.99177463,29.73108725,0.010973386,0,0,28.7,0.00029473,28.7,,6,
126,0,00:02:06,2023-07-11,16:52:43,1,97.25777956,2,0.082518663,8.505428214,0,0,0,0,0,71.04452916,67.99177463,29.73108725,0.00914052,0,0,28.7,-0.001704281,28.7,,6,
127,0,00:02:07,2023-07-11,16:52:44,1,97.24667488,2,0.064265599,8.513740552,0,0,0,0,0,71.04452916,67.99177463,29.73108725,0.007978491,0,0,28.7,-0.002716708,28.7,,6,
128,0,00:02:08,2023-07-11,16:52:45,1,97.21863363,2,0.050050099,8.513232466,0,0,0,0,0,70.21457753,67.78130075,30.49856809,0.006344911,0,0,28.7,-0.00286369,28.7,,6,
129,0,00:02:09,2023-07-11,16:52:46,1,97.18199791,2,0.038979056,8.505687212,0,0,0,0,0,70.21457753,67.78130075,30.49856809,0.005262187,0,0,28.7,-0.002440845,28.7,,6,
130,0,00:02:10,2023-07-11,16:52:47,1,97.15464113,2,0.03035692,8.489756591,0,0,0,0,0,70.21457753,67.78130075,30.49856809,0.019585861,0,0,28.7,-0.00169886,28.7,,6,
131,0,00:02:11,2023-07-11,16:52:48,1,97.14836723,2,0.023641993,8.462540407,0,0,0,0,0,70.21457753,67.78130075,30.49856809,0.008486315,0,0,28.7,-0.00080783,28.7,,6,
132,0,00:02:12,2023-07-11,16:52:49,1,97.16278332,2,0.018412403,8.425854573,0,0,0,0,0,70.15702904,67.78581577,30.53690751,0.005779477,0,0,28.7,5.46701E-05,28.7,,6,
133,0,00:02:13,2023-07-11,16:52:50,1,97.1908867,2,0.014339593,8.383125792,0,0,0,0,0,70.15702904,67.78581577,30.53690751,0.005443565,0,0,28.7,0.0006592,28.7,,6,
134,0,00:02:14,2023-07-11,16:52:51,1,97.22297346,2,0.011167687,8.340858866,0,0,0,0,0,70.15702904,67.78581577,30.53690751,0.004395464,0,0,28.7,0.000835853,28.7,,6,
135,0,00:02:15,2023-07-11,16:52:52,1,97.24786471,2,0.008697403,8.302553718,0,0,0,0,0,70.15702904,67.78581577,30.53690751,0.004550104,0,0,28.7,0.000646202,28.7,,6,
136,0,00:02:16,2023-07-11,16:52:53,1,97.25389107,5,0.006773544,8.274855308,0,0,0,0,0,124.944234,101.4900131,37.33168325,0.381589907,0,0,28.7,0.00028763,28.7,,6,
137,0,00:02:17,2023-07-11,16:52:54,1,97.23301252,5,0.005275242,8.233847229,0,0,0,0,0,124.944234,101.4900131,37.33168325,0.533646241,0,0,28.7,-0.000146753,28.7,,6,
138,0,00:02:18,2023-07-11,16:52:55,1,97.1876827,5,0.004108362,8.087527617,0,0,0,0,0,124.944234,101.4900131,37.33168325,0.681282548,0,0,28.7,-0.000708725,28.7,,6,
139,0,00:02:19,2023-07-11,16:52:56,1,97.13547361,5,0.003199596,7.843317225,0,0,0,0,0,124.944234,101.4900131,37.33168325,0.485206269,0,0,28.7,-0.001432631,28.7,,6,
140,0,00:02:20,2023-07-11,16:52:57,1,97.10008486,5,0.002491848,7.607636647,0,0,0,0,0,150.3233964,79.06541036,62.78536251,0.183310769,0,0,28.7,-0.002168339,28.7,,7,
141,0,00:02:21,2023-07-11,16:52:58,1,97.08828864,5,0.001940653,7.434682027,0,0,0,0,0,150.3233964,79.06541036,62.78536251,0.178849184,0,0,28.7,-0.002513829,28.7,,7,
142,0,00:02:22,2023-07-11,16:52:59,1,97.09686498,5,0.001511382,7.318921901,0,0,0,0,0,150.3233964,79.06541036,62.78536251,0.057742615,0,0,28.7,-0.002107288,28.7,,7,
143,0,00:02:23,2023-07-11,16:53:00,1,97.12190227,5,0.029280685,7.239172138,0.281701112,1,0.154055295,0,1.09375,150.3233964,79.06541036,62.78536251,0.369612195,0,1,28.7,-0.000923711,28.7,,7,
144,0,00:02:24,2023-07-11,16:53:01,2,97.15573314,5,0.263773848,7.168053889,0,0,0,0,0,146.1332626,85.89408091,56.45139497,0.476827273,0,2,28.7,0.000683743,28.7,,7,
145,0,00:02:25,2023-07-11,16:53:02,2,97.19003462,5,0.21030382,7.134319697,0,0,0,0,0,146.1332626,85.89408091,56.45139497,0.155736411,0,0,28.7,0.002003804,28.7,,7,
146,0,00:02:26,2023-07-11,16:53:03,2,97.21496993,5,0.217165511,7.142816089,0.386800788,2,0.155095684,0,0.703125,146.1332626,85.89408091,56.45139497,0.633053601,0,2,28.7,0.002476747,28.7,,7,
147,0,00:02:27,2023-07-11,16:53:04,2,97.22565172,5,0.572141095,7.203521813,0,0,0,0,0,146.1332626,85.89408091,56.45139497,0.329030695,0,1,28.7,0.002224417,28.7,,7,
148,0,00:02:28,2023-07-11,16:53:05,2,97.2234542,5,0.482794552,7.388515087,0.360445346,1,0.163326798,0,0.90625,133.8182602,78.83317501,45.96775203,0.118653383,0,0,28.8,0.001663374,28.8,,7,
149,0,00:02:29,2023-07-11,16:53:06,2,97.21694118,5,0.388098727,7.650569581,0,0,0,0,0,133.8182602,78.83317501,45.96775203,0.047117712,0,0,28.8,0.001206443,28.8,,7,
150,0,00:02:30,2023-07-11,16:53:07,2,97.21359718,5,0.302251593,7.899423986,0,0,0,0,0,133.8182602,78.83317501,45.96775203,0.042384055,0,0,28.8,0.001203273,28.8,,7,
151,0,00:02:31,2023-07-11,16:53:08,2,97.21280889,5,0.357846732,8.071494354,0.379702336,1,0.385635185,2.03125,2.03125,133.8182602,78.83317501,45.96775203,0.014877661,0,0,28.7,0.002014615,28.7,,7,
152,0,00:02:32,2023-07-11,16:53:09,2,97.20907317,5,0.297469244,8.176900816,0,0,0,0,0,133.8278418,78.73694283,46.01407082,0.016234771,0,0,28.8,0.003920868,28.8,,7,
153,0,00:02:33,2023-07-11,16:53:10,2,97.20098659,5,0.231669281,8.250370449,0,0,0,0,0,133.8278418,78.73694283,46.01407082,0.004728446,0,0,28.8,0.00679291,28.8,,7,
154,0,00:02:34,2023-07-11,16:53:11,2,97.19146034,5,0.180424217,8.29403751,0,0,0,0,0,133.8278418,78.73694283,46.01407082,0.005968099,0,0,28.8,0.010033994,28.8,,7,
155,0,00:02:35,2023-07-11,16:53:12,2,97.18487853,5,0.140514522,8.305874874,0,0,0,0,0,133.8278418,78.73694283,46.01407082,0.012121864,0,0,28.8,0.012494482,28.8,,7,
156,0,00:02:36,2023-07-11,16:53:13,2,97.18556354,5,0.109432819,8.292772151,0,0,0,0,0,133.4039841,78.92174011,45.52028283,0.016398828,0,0,28.8,0.013514504,28.8,,7,
157,0,00:02:37,2023-07-11,16:53:14,2,97.19184601,5,0.085226365,8.267954531,0,0,0,0,0,133.4039841,78.92174011,45.52028283,0.014901297,0,0,28.8,0.012991458,28.8,,7,
158,0,00:02:38,2023-07-11,16:53:15,2,97.20182644,5,0.06637436,8.247319073,0,0,0,0,0,133.4039841,78.92174011,45.52028283,0.031719919,0,0,28.8,0.011360273,28.8,,7,
159,0,00:02:39,2023-07-11,16:53:16,2,97.21275145,5,0.051692404,8.233416317,0,0,0,0,0,133.4039841,78.92174011,45.52028283,0.03672215,0,0,28.8,0.0094054,28.8,,7,
160,0,00:02:40,2023-07-11,16:53:17,2,97.22019288,5,0.040258084,8.220697128,0,0,0,0,0,134.3997685,79.93202323,46.15112652,0.017556835,0,0,28.8,0.007633911,28.8,,8,
161,0,00:02:41,2023-07-11,16:53:18,2,97.22729142,5,0.031353028,8.207217489,0,0,0,0,0,134.3997685,79.93202323,46.15112652,0.006430248,0,0,28.8,0.006426905,28.8,,8,
162,0,00:02:42,2023-07-11,16:53:19,2,97.23912455,5,0.024417763,8.19622744,0,0,0,0,0,134.3997685,79.93202323,46.15112652,0.034288718,0,0,28.8,0.005991364,28.8,,8,
163,0,00:02:43,2023-07-11,16:53:20,2,97.2579603,5,0.059814943,8.194494404,0.148876123,1,0.111657092,2.28125,1.5,134.3997685,79.93202323,46.15112652,0.034737903,0,0,28.8,0.006291735,28.8,,8,
164,0,00:02:44,2023-07-11,16:53:21,2,97.28275964,2,0.134897081,8.19913727,0,0,0,0,0,112.5210477,73.09634015,28.74317665,0.019722906,0,0,28.8,0.006943178,28.8,,8,
165,0,00:02:45,2023-07-11,16:53:22,2,97.31231489,2,0.105252899,8.225491292,0,0,0,0,0,112.5210477,73.09634015,28.74317665,0.042149486,0,0,28.8,0.00747946,28.8,,8,
166,0,00:02:46,2023-07-11,16:53:23,2,97.34671769,2,0.08197104,8.249106915,0,0,0,0,0,112.5210477,73.09634015,28.74317665,0.365218831,0,1,28.8,0.007833514,28.8,,8,
167,0,00:02:47,2023-07-11,16:53:24,2,97.3846771,2,0.06383911,8.167373908,0,0,0,0,0,112.5210477,73.09634015,28.74317665,0.4407818,0,1,28.8,0.008222724,28.8,,8,
168,0,00:02:48,2023-07-11,16:53:25,1,97.42645943,2,0.049717949,7.893789172,0,0,0,0,0,92.73323889,70.75293928,19.45542913,0.400859211,0,1,28.8,0.008718145,28.8,,8,
169,0,00:02:49,2023-07-11,16:53:26,1,97.46242483,2,0.038720378,7.563307167,0,0,0,0,0,92.73323889,70.75293928,19.45542913,0.527399852,0,2,28.8,0.009266512,28.8,,8,
170,0,00:02:50,2023-07-11,16:53:27,1,97.48020927,2,0.087469203,7.39230938,0.181664991,1,0.042577732,0,0.46875,92.73323889,70.75293928,19.45542913,0.198428995,0,0,28.8,0.009667683,28.8,,8,
171,0,00:02:51,2023-07-11,16:53:28,1,97.47361727,2,0.942622103,7.299108064,1.051172872,1,0.525586436,1.59375,1,92.73323889,70.75293928,19.45542913,0.201519765,0,0,28.8,0.009770386,28.8,,8,
172,0,00:02:52,2023-07-11,16:53:29,1,97.45135018,2,0.822813148,7.384145361,0,0,0,0,0,102.1063516,67.52676939,25.84936521,0.101942118,0,0,28.8,0.009569518,28.8,,8,
173,0,00:02:53,2023-07-11,16:53:30,1,97.42848974,2,0.640807524,7.507879139,0,0,0,0,0,102.1063516,67.52676939,25.84936521,0.077050003,0,0,28.8,0.008970988,28.8,,8,
174,0,00:02:54,2023-07-11,16:53:31,1,97.41141803,2,0.499982723,7.494347586,0.10715923,1,0.053579615,1.75,1,102.1063516,67.52676939,25.84936521,0.032197775,0,0,28.8,0.008098188,28.8,,8,
175,0,00:02:55,2023-07-11,16:53:32,1,97.40135017,2,0.399735579,7.390158681,0,0,0,0,0,102.1063516,67.52676939,25.84936521,0.052862058,0,0,28.8,0.007299236,28.8,,8,
176,0,00:02:56,2023-07-11,16:53:33,1,97.39940127,2,0.311896187,7.279230408,0,0,0,0,0,100.8083587,67.83605286,24.91635007,0.0232012,0,0,28.8,0.006670313,28.8,,8,
177,0,00:02:57,2023-07-11,16:53:34,1,97.4059145,2,0.25017428,7.183995772,0.228441546,1,0.16776176,2.28125,1.46875,100.8083587,67.83605286,24.91635007,0.015338472,0,0,28.8,0.006113446,28.8,,8,
178,0,00:02:58,2023-07-11,16:53:35,1,97.41829335,2,0.212832185,7.114470654,0,0,0,0,0,100.8083587,67.83605286,24.91635007,0.009159082,0,0,28.8,0.005465125,28.8,,8,
179,0,00:02:59,2023-07-11,16:53:36,1,97.43050151,2,0.165753872,7.10313651,0,0,0,0,0,100.8083587,67.83605286,24.91635007,0.044212992,0,0,28.8,0.00468616,28.8,,8,
180,0,00:03:00,2023-07-11,16:53:37,1,97.43998079,2,0.129089246,7.111287388,0,0,0,0,0,100.7814726,68.44947405,24.3438054,0.039030787,0,0,28.8,0.003916883,28.8,,9,
181,0,00:03:01,2023-07-11,16:53:38,1,97.44753215,2,0.100534806,7.095401616,0,0,0,0,0,100.7814726,68.44947405,24.3438054,0.038277969,0,0,28.8,0.003138826,28.8,,9,
182,0,00:03:02,2023-07-11,16:53:39,1,97.45381278,2,0.078296585,7.060389234,0,0,0,0,0,100.7814726,68.44947405,24.3438054,0.041813198,0,0,28.8,0.002188135,28.8,,9,
183,0,00:03:03,2023-07-11,16:53:40,1,97.46018918,2,0.060977442,7.020581401,0,0,0,0,0,100.7814726,68.44947405,24.3438054,0.08031486,0,0,28.8,0.001027988,28.8,,9,
184,0,00:03:04,2023-07-11,16:53:41,1,97.46524134,2,0.103444541,6.982971265,0.22372619,1,0.185273251,3.0625,1.65625,100.6970309,68.78007084,24.0019622,0.058846461,0,0,28.8,4.38108E-05,28.8,,9,
185,0,00:03:05,2023-07-11,16:53:42,1,97.46890475,2,0.202755415,6.954774979,0,0,0,0,0,100.6970309,68.78007084,24.0019622,0.047413672,0,0,28.8,-0.00042298,28.8,,9,
186,0,00:03:06,2023-07-11,16:53:43,1,97.46936204,2,0.158195721,6.969189001,0,0,0,0,0,100.6970309,68.78007084,24.0019622,0.04074433,0,0,28.8,-0.000234856,28.8,,9,
187,0,00:03:07,2023-07-11,16:53:44,1,97.4619851,2,0.123202951,7.006710139,0,0,0,0,0,100.6970309,68.78007084,24.0019622,0.035614232,0,0,28.8,0.000486228,28.8,,9,
188,0,00:03:08,2023-07-11,16:53:45,1,97.4475989,2,0.095950555,7.023375452,0,0,0,0,0,100.3989809,67.12036118,25.38212275,0.035352218,0,0,28.8,0.001345238,28.8,,9,
189,0,00:03:09,2023-07-11,16:53:46,1,97.43187072,2,0.074726367,7.003113478,0,0,0,0,0,100.3989809,67.12036118,25.38212275,0.028674945,0,0,28.8,0.002133208,28.8,,9,
190,0,00:03:10,2023-07-11,16:53:47,1,97.42073051,2,0.058196953,6.959734821,0,0,0,0,0,100.3989809,67.12036118,25.38212275,0.040803696,0,0,28.8,0.00275116,28.8,,9,
191,0,00:03:11,2023-07-11,16:53:48,1,97.4164145,2,0.045323833,6.905367986,0,0,0,0,0,100.3989809,67.12036118,25.38212275,0.040611354,0,0,28.8,0.002906939,28.8,,9,
192,0,00:03:12,2023-07-11,16:53:49,1,97.41644893,2,0.035298237,6.848554375,0,0,0,0,0,99.10866675,66.44932794,25.4534922,0.035897579,0,0,28.8,0.002367192,28.8,,9,
193,0,00:03:13,2023-07-11,16:53:50,1,97.41865827,2,0.027490294,6.792642034,0,0,0,0,0,99.10866675,66.44932794,25.4534922,0.035466169,0,0,28.8,0.001037129,28.8,,9,
194,0,00:03:14,2023-07-11,16:53:51,1,97.4259045,2,0.021409463,6.730077811,0,0,0,0,0,99.10866675,66.44932794,25.4534922,0.0334252,0,0,28.8,-0.00073811,28.8,,9,
195,0,00:03:15,2023-07-11,16:53:52,1,97.43774364,2,0.016673706,6.66356848,0,0,0,0,0,99.10866675,66.44932794,25.4534922,0.042237692,0,0,28.8,-0.002280452,28.8,,9,
196,0,00:03:16,2023-07-11,16:53:53,1,97.44813301,2,0.012985496,6.684596561,0,0,0,0,0,98.34847748,65.71557802,25.85808874,0.045748163,0,0,28.8,-0.002956675,28.8,,9,
197,0,00:03:17,2023-07-11,16:53:54,1,97.45627108,2,0.212250101,6.756942713,0.660839461,1,0.371722197,0,1.125,98.34847748,65.71557802,25.85808874,0.053902334,0,0,28.8,-0.002684915,28.8,,9,
198,0,00:03:18,2023-07-11,16:53:55,1,97.46369534,2,0.598645234,6.816592403,0,0,0,0,0,98.34847748,65.71557802,25.85808874,0.03844654,0,0,28.8,-0.001985074,28.8,,9,
199,0,00:03:19,2023-07-11,16:53:56,1,97.46794284,2,0.476850596,6.937945583,0.394712691,1,0.19118896,0.96875,0.96875,98.34847748,65.71557802,25.85808874,0.037711592,0,0,28.8,-0.00130852,28.8,,9,
200,0,00:03:20,2023-07-11,16:53:57,1,97.46680645,2,0.405204482,7.069408171,0,0,0,0,0,98.48094321,65.72314849,25.89969371,0.029573756,0,0,28.8,-0.000980279,28.8,,10,
201,0,00:03:21,2023-07-11,16:53:58,1,97.4654508,2,0.315648911,7.171164176,0,0,0,0,0,98.48094321,65.72314849,25.89969371,0.068849131,0,0,28.8,-0.000986282,28.8,,10,
202,0,00:03:22,2023-07-11,16:53:59,1,97.46750164,2,0.245827619,7.14860926,0,0,0,0,0,98.48094321,65.72314849,25.89969371,0.049731479,0,0,28.8,-0.000938389,28.8,,10,
203,0,00:03:23,2023-07-11,16:54:00,1,97.47328105,2,0.191450742,6.985817967,0,0,0,0,0,98.48094321,65.72314849,25.89969371,0.038461484,0,0,28.8,-0.000754247,28.8,,10,
204,0,00:03:24,2023-07-11,16:54:01,1,97.48113381,2,0.149101988,6.778097832,0,0,0,0,0,98.14729214,65.83372986,25.6721879,0.027630892,0,0,28.8,-0.000596912,28.8,,10,
205,0,00:03:25,2023-07-11,16:54:02,1,97.4837025,2,0.116120745,6.591205429,0,0,0,0,0,98.14729214,65.83372986,25.6721879,0.008705054,0,0,28.8,-0.000644473,28.8,,10,
206,0,00:03:26,2023-07-11,16:54:03,1,97.47456308,2,0.090434927,6.451121194,0,0,0,0,0,98.14729214,65.83372986,25.6721879,0.027314412,0,0,28.8,-0.000802767,28.8,,10,
207,0,00:03:27,2023-07-11,16:54:04,1,97.44837009,2,0.114858562,6.358102975,0.267463747,1,0.108657147,0,0.8125,98.14729214,65.83372986,25.6721879,0.075748035,0,0,28.8,-0.000810218,28.8,,10,
208,0,00:03:28,2023-07-11,16:54:05,1,97.40909632,2,0.252357453,6.311119906,0.192285072,1,0.045066814,0.78125,0.46875,110.6870898,66.68335077,32.04132562,0.042914878,0,0,28.8,-0.000592761,28.8,,10,
209,0,00:03:29,2023-07-11,16:54:06,1,97.37384768,2,0.373796953,6.350147899,0.837907949,1,0.392769351,1.46875,0.9375,110.6870898,66.68335077,32.04132562,0.233569681,0,0,28.8,-0.000286907,28.8,,10,
210,0,00:03:30,2023-07-11,16:54:07,1,97.36178858,2,0.769164204,6.475899843,0,0,0,0,0,110.6870898,66.68335077,32.04132562,0.302354854,0,0,28.8,5.53844E-05,28.8,,10,
211,0,00:03:31,2023-07-11,16:54:08,1,97.37595026,2,0.601854753,6.695000448,0,0,0,0,0,110.6870898,66.68335077,32.04132562,0.242078028,0,0,28.8,0.000606162,28.8,,10,
212,0,00:03:32,2023-07-11,16:54:09,1,97.40262202,2,0.468724953,6.826232771,0,0,0,0,0,102.1274874,64.79806897,28.34740827,0.093313086,0,0,28.8,0.00136572,28.8,,10,
213,0,00:03:33,2023-07-11,16:54:10,1,97.42729424,2,0.36504336,6.83762429,0,0,0,0,0,102.1274874,64.79806897,28.34740827,0.106295513,0,0,28.8,0.002060935,28.8,,10,
214,0,00:03:34,2023-07-11,16:54:11,1,97.44047665,2,0.284296055,6.750827674,0,0,0,0,0,102.1274874,64.79806897,28.34740827,0.051473478,0,0,28.8,0.002530462,28.8,,10,
215,0,00:03:35,2023-07-11,16:54:12,1,97.44075985,2,0.22140999,6.624427988,0,0,0,0,0,102.1274874,64.79806897,28.34740827,0.042174998,0,0,28.8,0.002845568,28.8,,10,
216,0,00:03:36,2023-07-11,16:54:13,1,97.43477181,2,0.172434274,6.498794795,0,0,0,0,0,102.1170691,64.94741677,28.2046562,0.059417591,0,0,28.8,0.003034858,28.8,,10,
217,0,00:03:37,2023-07-11,16:54:14,1,97.42572573,2,0.172895942,6.39998957,0.420166719,1,0.17069273,0,0.8125,102.1170691,64.94741677,28.2046562,0.053146546,0,0,28.8,0.003274776,28.8,,10,
218,0,00:03:38,2023-07-11,16:54:15,1,97.41456027,2,0.402236955,6.349188171,0.393187802,1,0.221168139,0,1.125,102.1170691,64.94741677,28.2046562,0.035679313,0,0,28.8,0.003438896,28.8,,10,
219,0,00:03:39,2023-07-11,16:54:16,1,97.40204081,2,0.356942901,6.426020927,0,0,0,0,0,102.1170691,64.94741677,28.2046562,0.056639804,0,0,28.8,0.003268387,28.8,,10,
220,0,00:03:40,2023-07-11,16:54:17,1,97.39313426,2,0.278441009,6.619698207,0,0,0,0,0,102.4481885,65.36709792,27.98519045,0.024526168,0,0,28.8,0.003069243,28.8,,11,
221,0,00:03:41,2023-07-11,16:54:18,1,97.39295261,2,0.21753805,6.820668129,0.064179773,1,0.023064606,0,0.71875,102.4481885,65.36709792,27.98519045,0.021351062,0,0,28.8,0.00316098,28.8,,11,
222,0,00:03:42,2023-07-11,16:54:19,1,97.40146821,2,0.18100828,6.96502224,0.139199003,1,0.060899564,1.6875,0.875,102.4481885,65.36709792,27.98519045,0.012927874,0,0,28.8,0.003754592,28.8,,11,
223,0,00:03:43,2023-07-11,16:54:20,1,97.41758419,2,0.151185553,7.065397676,0,0,0,0,0,102.4481885,65.36709792,27.98519045,0.020124521,0,0,28.8,0.004812662,28.8,,11,
224,0,00:03:44,2023-07-11,16:54:21,1,97.43934979,2,0.143956116,7.137759194,0.158599568,1,0.079299784,0,1,102.4901496,65.46532003,27.91680971,0.018215342,0,0,28.9,0.005826379,28.9,,11,
225,0,00:03:45,2023-07-11,16:54:22,1,97.46571172,2,0.135419401,7.180404135,0,0,0,0,0,102.4901496,65.46532003,27.91680971,0.016465648,0,0,28.9,0.006251281,28.9,,11,
226,0,00:03:46,2023-07-11,16:54:23,1,97.49587696,2,0.105464735,7.222520326,0,0,0,0,0,102.4901496,65.46532003,27.91680971,0.011765331,0,0,28.9,0.00601067,28.9,,11,
227,0,00:03:47,2023-07-11,16:54:24,1,97.52346246,2,0.082136019,7.259695067,0,0,0,0,0,102.4901496,65.46532003,27.91680971,0.010868069,0,0,28.9,0.005525971,28.9,,11,
228,0,00:03:48,2023-07-11,16:54:25,1,97.54132623,2,0.063967596,7.274314698,0,0,0,0,0,102.4097504,65.50670612,27.83805867,0.01079357,0,0,28.9,0.005070276,28.9,,11,
229,0,00:03:49,2023-07-11,16:54:26,1,97.54932792,2,0.049818014,7.26405313,0,0,0,0,0,102.4097504,65.50670612,27.83805867,0.013110535,0,0,28.9,0.004681508,28.9,,11,
230,0,00:03:50,2023-07-11,16:54:27,1,97.55346169,2,0.038798308,7.237753007,0,0,0,0,0,102.4097504,65.50670612,27.83805867,0.025043795,0,0,28.9,0.004410479,28.9,,11,
231,0,00:03:51,2023-07-11,16:54:28,1,97.56247013,2,0.030216153,7.209820559,0,0,0,0,0,102.4097504,65.50670612,27.83805867,0.013091636,0,0,28.9,0.004172059,28.9,,11,
232,0,00:03:52,2023-07-11,16:54:29,1,97.57300905,2,0.023532363,7.180545879,0,0,0,0,0,102.2541368,64.74902377,28.45508339,0.015079601,0,0,28.9,0.004005518,28.9,,11,
233,0,00:03:53,2023-07-11,16:54:30,1,97.57591704,2,0.018327023,7.145800225,0,0,0,0,0,102.2541368,64.74902377,28.45508339,0.011418853,0,0,28.9,0.004015518,28.9,,11,
234,0,00:03:54,2023-07-11,16:54:31,1,97.57271055,2,0.0142731,7.100124774,0,0,0,0,0,102.2541368,64.74902377,28.45508339,0.025170741,0,0,28.9,0.004224645,28.9,,11,
235,0,00:03:55,2023-07-11,16:54:32,1,97.56623149,2,0.011115901,7.038667686,0,0,0,0,0,102.2541368,64.74902377,28.45508339,0.022381725,0,0,28.9,0.004415013,28.9,,11,
236,0,00:03:56,2023-07-11,16:54:33,1,97.55725326,2,0.008657073,6.970456314,0,0,0,0,0,101.9430373,64.63632414,28.40682767,0.016591086,0,0,28.9,0.0044684,28.9,,11,
237,0,00:03:57,2023-07-11,16:54:34,1,97.54866353,2,0.006742135,6.905873534,0,0,0,0,0,101.9430373,64.63632414,28.40682767,0.019453544,0,0,28.9,0.004468142,28.9,,11,
238,0,00:03:58,2023-07-11,16:54:35,1,97.54281266,2,0.03066168,6.841349371,0.351220256,1,0.455488769,0,2.59375,101.9430373,64.63632414,28.40682767,0.017795458,0,0,28.9,0.004483038,28.9,,11,
239,0,00:03:59,2023-07-11,16:54:36,1,97.54307572,2,0.329047313,6.786123853,0,0,0,0,0,101.9430373,64.63632414,28.40682767,0.028897701,0,0,28.9,0.004591111,28.9,,11,
240,0,00:04:00,2023-07-11,16:54:37,1,97.55025968,2,0.264264791,6.778701257,0,0,0,0,0,103.2094673,66.08360255,27.73418073,0.017356437,0,0,28.9,0.004794628,28.9,,12,
241,0,00:04:01,2023-07-11,16:54:38,1,97.56287519,2,0.205809626,6.825523229,0,0,0,0,0,103.2094673,66.08360255,27.73418073,0.023831187,0,0,28.9,0.005135409,28.9,,12,
242,0,00:04:02,2023-07-11,16:54:39,1,97.57433223,2,0.160284698,6.897861449,0,0,0,0,0,103.2094673,66.08360255,27.73418073,0.018439696,0,0,28.9,0.005622818,28.9,,12,
243,0,00:04:03,2023-07-11,16:54:40,1,97.57624038,2,0.124829848,6.967418129,0,0,0,0,0,103.2094673,66.08360255,27.73418073,0.014617619,0,0,28.9,0.006241044,28.9,,12,
244,0,00:04:04,2023-07-11,16:54:41,1,97.56866374,2,0.097217584,6.99949812,0,0,0,0,0,102.5720381,65.7819041,27.67033061,0.009560946,0,0,28.9,0.006801313,28.9,,12,
245,0,00:04:05,2023-07-11,16:54:42,1,97.55576152,2,0.07571313,6.987875235,0,0,0,0,0,102.5720381,65.7819041,27.67033061,0.009271978,0,0,28.9,0.006907698,28.9,,12,
246,0,00:04:06,2023-07-11,16:54:43,1,97.54188576,2,0.058965445,6.950257096,0,0,0,0,0,102.5720381,65.7819041,27.67033061,0.01020421,0,0,28.9,0.006308626,28.9,,12,
247,0,00:04:07,2023-07-11,16:54:44,1,97.53101028,2,0.045922335,6.904918454,0,0,0,0,0,102.5720381,65.7819041,27.67033061,0.01236497,0,0,28.9,0.005321013,28.9,,12,
248,0,00:04:08,2023-07-11,16:54:45,1,97.52455552,2,0.03576435,6.86090843,0,0,0,0,0,102.2563662,65.62372317,27.65341902,0.010285155,0,0,28.9,0.004523438,28.9,,12,
249,0,00:04:09,2023-07-11,16:54:46,1,97.52116965,2,0.027853304,6.823584839,0,0,0,0,0,102.2563662,65.62372317,27.65341902,0.009378323,0,0,28.9,0.004004432,28.9,,12,
